timestamp,interRequestTime(s),payloadsize(B),packetsize(B),deviceAppAddress_,car_sending,ueIP,speed,roadID,laneDensity,AppName,localPort_,idframe,currentPosition,runNumber
3.244,0.1,20297,20297,10.0.1.106,car[0],10.0.1.106,traciVehicle->getSpeed(),mobility->getRoadId().c_str(),laneDensity,teleoperated_driving,4000,1,currentPosition,38
3.344,0.1,65527,65527,10.0.1.106,car[0],10.0.1.106,traciVehicle->getSpeed(),mobility->getRoadId().c_str(),laneDensity,teleoperated_driving,4000,2,currentPosition,38
3.444,0.1,23653,23653,10.0.1.106,car[0],10.0.1.106,traciVehicle->getSpeed(),mobility->getRoadId().c_str(),laneDensity,teleoperated_driving,4000,3,currentPosition,38
3.544,0.1,33325,33325,10.0.1.106,car[0],10.0.1.106,traciVehicle->getSpeed(),mobility->getRoadId().c_str(),laneDensity,teleoperated_driving,4000,4,currentPosition,38
3.644,0.1,65527,65527,10.0.1.106,car[0],10.0.1.106,traciVehicle->getSpeed(),mobility->getRoadId().c_str(),laneDensity,teleoperated_driving,4000,5,currentPosition,38
3.744,0.1,12169,12169,10.0.1.106,car[0],10.0.1.106,traciVehicle->getSpeed(),mobility->getRoadId().c_str(),laneDensity,teleoperated_driving,4000,6,currentPosition,38
3.844,0.1,65527,65527,10.0.1.106,car[0],10.0.1.106,traciVehicle->getSpeed(),mobility->getRoadId().c_str(),laneDensity,teleoperated_driving,4000,7,currentPosition,38
3.944,0.1,65527,65527,10.0.1.106,car[0],10.0.1.106,traciVehicle->getSpeed(),mobility->getRoadId().c_str(),laneDensity,teleoperated_driving,4000,8,currentPosition,38
4.044,0.1,65527,65527,10.0.1.106,car[0],10.0.1.106,traciVehicle->getSpeed(),mobility->getRoadId().c_str(),laneDensity,teleoperated_driving,4000,9,currentPosition,38
4.144,0.1,17535,17535,10.0.1.106,car[0],10.0.1.106,traciVehicle->getSpeed(),mobility->getRoadId().c_str(),laneDensity,teleoperated_driving,4000,10,currentPosition,38
4.244,0.1,41780,41780,10.0.1.106,car[0],10.0.1.106,traciVehicle->getSpeed(),mobility->getRoadId().c_str(),laneDensity,teleoperated_driving,4000,11,currentPosition,38
4.344,0.1,50921,50921,10.0.1.106,car[0],10.0.1.106,traciVehicle->getSpeed(),mobility->getRoadId().c_str(),laneDensity,teleoperated_driving,4000,12,currentPosition,38
4.444,0.1,26928,26928,10.0.1.106,car[0],10.0.1.106,traciVehicle->getSpeed(),mobility->getRoadId().c_str(),laneDensity,teleoperated_driving,4000,13,currentPosition,38
4.544,0.1,65527,65527,10.0.1.106,car[0],10.0.1.106,traciVehicle->getSpeed(),mobility->getRoadId().c_str(),laneDensity,teleoperated_driving,4000,14,currentPosition,38
4.644,0.1,6373,6373,10.0.1.106,car[0],10.0.1.106,traciVehicle->getSpeed(),mobility->getRoadId().c_str(),laneDensity,teleoperated_driving,4000,15,currentPosition,38
4.744,0.1,20960,20960,10.0.1.106,car[0],10.0.1.106,traciVehicle->getSpeed(),mobility->getRoadId().c_str(),laneDensity,teleoperated_driving,4000,16,currentPosition,38
4.844,0.1,42701,42701,10.0.1.106,car[0],10.0.1.106,traciVehicle->getSpeed(),mobility->getRoadId().c_str(),laneDensity,teleoperated_driving,4000,17,currentPosition,38
4.944,0.1,65527,65527,10.0.1.106,car[0],10.0.1.106,traciVehicle->getSpeed(),mobility->getRoadId().c_str(),laneDensity,teleoperated_driving,4000,18,currentPosition,38
5.044,0.1,26797,26797,10.0.1.106,car[0],10.0.1.106,traciVehicle->getSpeed(),mobility->getRoadId().c_str(),laneDensity,teleoperated_driving,4000,19,currentPosition,38
5.144,0.1,39663,39663,10.0.1.106,car[0],10.0.1.106,traciVehicle->getSpeed(),mobility->getRoadId().c_str(),laneDensity,teleoperated_driving,4000,20,currentPosition,38
